fecha,close,emisor
2021-10-19,1623.0252829313279,ECOPETROL
2021-10-20,1612.7432833540952,ECOPETROL
2021-10-21,1588.3961821137113,ECOPETROL
2021-10-22,1594.8818051576613,ECOPETROL
2021-10-25,1587.3205248713493,ECOPETROL
2021-10-26,1595.1969172477723,ECOPETROL
2021-10-27,1580.4885823011398,ECOPETROL
2021-10-28,1578.7726272940636,ECOPETROL
2021-10-29,1576.5578799962998,ECOPETROL
2021-11-01,1573.5965821266175,ECOPETROL
2021-11-02,1550.8205855727197,ECOPETROL
2021-11-03,1565.8678718447686,ECOPETROL
2021-11-04,1568.966085471632,ECOPETROL
2021-11-05,1587.4419215679168,ECOPETROL
2021-11-08,1612.1704979538918,ECOPETROL
2021-11-09,1621.5171407818793,ECOPETROL
2021-11-10,1570.4808147272095,ECOPETROL
2021-11-11,1579.0215320229531,ECOPETROL
2021-11-12,1560.4079105257988,ECOPETROL
2021-11-15,1554.4534905403386,ECOPETROL
2021-11-16,1523.1654093098302,ECOPETROL
2021-11-17,1490.703146159649,ECOPETROL
2021-11-18,1503.1300363898276,ECOPETROL
2021-11-19,1465.9307140886783,ECOPETROL
2021-11-22,1440.8611887574195,ECOPETROL
2021-11-23,1462.4832192420959,ECOPETROL
2021-11-24,1466.0832414388656,ECOPETROL
2021-11-26,1404.1530592024326,ECOPETROL
2021-11-29,1411.121004229784,ECOPETROL
2021-11-30,1427.652111440897,ECOPETROL
2021-12-01,1435.4930321395398,ECOPETROL
2021-12-02,1466.771778021648,ECOPETROL
2021-12-03,1458.0039026141167,ECOPETROL
2021-12-06,1465.034476456378,ECOPETROL
2021-12-07,1508.3102662682534,ECOPETROL
2021-12-08,1521.5895424988935,ECOPETROL
2021-12-09,1492.46454616189,ECOPETROL
2021-12-10,1483.3395149109128,ECOPETROL
2021-12-13,1428.9362498714995,ECOPETROL
2021-12-14,1401.8403805971145,ECOPETROL
2021-12-15,1405.0940422919753,ECOPETROL
2021-12-16,1434.0940560572722,ECOPETROL
2021-12-17,1454.0077236292884,ECOPETROL
2021-12-20,1415.5989867035532,ECOPETROL
2021-12-21,1434.1114182949066,ECOPETROL
2021-12-22,1460.0115494383383,ECOPETROL
2021-12-23,1446.0979570506665,ECOPETROL
2021-12-27,1480.3941699385643,ECOPETROL
2021-12-28,1476.8695776467678,ECOPETROL
2021-12-29,1460.4569985043722,ECOPETROL
2021-12-30,1447.5686933787772,ECOPETROL
2021-12-31,1444.523594301939,ECOPETROL
2022-01-03,1498.8339464867954,ECOPETROL
2022-01-04,1496.4111167189665,ECOPETROL
2022-01-05,1469.5273209096747,ECOPETROL
2022-01-06,1440.941138217738,ECOPETROL
2022-01-07,1483.4562106922735,ECOPETROL
2022-01-10,1424.1072716955853,ECOPETROL
2022-01-11,1535.569972776575,ECOPETROL
2022-01-12,1533.3694800052908,ECOPETROL
2022-01-13,1540.461526262993,ECOPETROL
2022-01-14,1544.5256945172441,ECOPETROL
2022-01-18,1636.1775580113754,ECOPETROL
2022-01-19,1659.6887320703245,ECOPETROL
2022-01-20,1600.1195578549407,ECOPETROL
2022-01-21,1575.1629457473755,ECOPETROL
2022-01-24,1540.3813026853604,ECOPETROL
2022-01-25,1605.9458024905064,ECOPETROL
2022-01-26,1608.3051132188878,ECOPETROL
2022-01-27,1580.9329742789268,ECOPETROL
2022-01-28,1598.5825520309386,ECOPETROL
2022-01-31,1588.6038338470971,ECOPETROL
2022-02-01,1598.1153895356924,ECOPETROL
2022-02-02,1588.1774388694553,ECOPETROL
2022-02-03,1559.6685518745217,ECOPETROL
2022-02-04,1603.907916767616,ECOPETROL
2022-02-07,1615.5803994471207,ECOPETROL
2022-02-08,1602.7579235054436,ECOPETROL
2022-02-09,1599.252806568984,ECOPETROL
2022-02-10,1579.7549768004567,ECOPETROL
2022-02-11,1631.4711819479126,ECOPETROL
2022-02-14,1598.9368154570693,ECOPETROL
2022-02-15,1606.2854158033617,ECOPETROL
2022-02-16,1666.3408143969252,ECOPETROL
2022-02-17,1673.3867283056024,ECOPETROL
2022-02-18,1646.503162908554,ECOPETROL
2022-02-22,1669.1768338452791,ECOPETROL
2022-02-23,1687.9180029002018,ECOPETROL
2022-02-24,1677.4534974523704,ECOPETROL
2022-02-25,1689.799065864086,ECOPETROL
2022-02-28,1716.5525268211495,ECOPETROL
2022-03-01,1791.9589470750652,ECOPETROL
2022-03-02,1778.9023309976794,ECOPETROL
2022-03-03,1812.6514941841365,ECOPETROL
2022-03-04,1813.5114095261204,ECOPETROL
2022-03-07,1839.0098923598416,ECOPETROL
2022-03-08,1890.6076481938362,ECOPETROL
2022-03-09,1824.143447962543,ECOPETROL
2022-03-10,1819.2711297631263,ECOPETROL
2022-03-11,1873.6342285894789,ECOPETROL
2022-03-14,1776.1638827282586,ECOPETROL
2022-03-15,1742.8024724629358,ECOPETROL
2022-03-16,1758.0943637534044,ECOPETROL
2022-03-17,1848.5890620845719,ECOPETROL
2022-03-18,1805.7648961851373,ECOPETROL
2022-03-21,1891.0366896174614,ECOPETROL
2022-03-22,1870.31287419796,ECOPETROL
2022-03-23,1934.5414265199797,ECOPETROL
2022-03-24,1946.6250201900489,ECOPETROL
2022-03-25,1982.520535215456,ECOPETROL
2022-03-28,1936.0298453530413,ECOPETROL
2022-03-29,1938.4826966872206,ECOPETROL
2022-03-30,1949.2782923901455,ECOPETROL
2022-03-31,1921.0456317525125,ECOPETROL
2022-04-01,1962.7940909257509,ECOPETROL
2022-04-04,1962.3022399539361,ECOPETROL
2022-04-05,1969.5671475291251,ECOPETROL
2022-04-06,1947.7095565500786,ECOPETROL
2022-04-07,1979.1161383804865,ECOPETROL
2022-04-08,1980.0849918846507,ECOPETROL
2022-04-11,1946.8105970961042,ECOPETROL
2022-04-12,1967.199524499476,ECOPETROL
2022-04-13,1990.7889377549175,ECOPETROL
2022-04-14,2014.0809426954947,ECOPETROL
2022-04-18,1982.4880896991003,ECOPETROL
2022-04-19,1988.5023029923439,ECOPETROL
2022-04-20,2017.696766269207,ECOPETROL
2022-04-21,1958.9501692627557,ECOPETROL
2022-04-22,1948.9346414965112,ECOPETROL
2022-04-25,1918.8620493383728,ECOPETROL
2022-04-26,1935.4457955002786,ECOPETROL
2022-04-27,1967.020471392665,ECOPETROL
2022-04-28,1971.7940113079735,ECOPETROL
2022-04-29,1923.9119632172399,ECOPETROL
2022-05-02,1908.2348066568375,ECOPETROL
2022-05-03,1967.3298361051943,ECOPETROL
2022-05-04,2047.7662231665104,ECOPETROL
2022-05-05,1983.7081777945161,ECOPETROL
2022-05-06,1983.5301516302861,ECOPETROL
2022-05-09,1828.0227481842041,ECOPETROL
2022-05-10,1848.6708655669354,ECOPETROL
2022-05-11,1841.3876454472543,ECOPETROL
2022-05-12,1817.0306881427764,ECOPETROL
2022-05-13,1857.9238743474707,ECOPETROL
2022-05-16,1882.4557694792747,ECOPETROL
2022-05-17,1862.7859111189841,ECOPETROL
2022-05-18,1705.5306366615928,ECOPETROL
2022-05-19,1686.1902350312098,ECOPETROL
2022-05-20,1713.5693942776882,ECOPETROL
2022-05-23,1733.6798594594002,ECOPETROL
2022-05-24,1725.16385720158,ECOPETROL
2022-05-25,1771.9262711866759,ECOPETROL
2022-05-26,1774.3317129915813,ECOPETROL
2022-05-27,1793.0121834278107,ECOPETROL
2022-05-31,1982.4561131978408,ECOPETROL
2022-06-01,2054.770407001837,ECOPETROL
2022-06-02,1983.1214456924238,ECOPETROL
2022-06-03,1969.5873762607575,ECOPETROL
2022-06-06,1941.4871603600798,ECOPETROL
2022-06-07,1972.4494635695592,ECOPETROL
2022-06-08,1931.13958011847,ECOPETROL
2022-06-09,1865.372786304541,ECOPETROL
2022-06-10,1829.6153971210588,ECOPETROL
2022-06-13,1775.7594377010362,ECOPETROL
2022-06-14,1776.6532528046519,ECOPETROL
2022-06-15,1757.356614777725,ECOPETROL
2022-06-16,1676.0400529974606,ECOPETROL
2022-06-17,1591.096051894303,ECOPETROL
2022-06-21,1419.2804158445913,ECOPETROL
2022-06-22,1371.2984564900398,ECOPETROL
2022-06-23,1297.2054125130176,ECOPETROL
2022-06-24,1342.7411152032728,ECOPETROL
2022-06-27,1453.9596545696259,ECOPETROL
2022-06-28,1527.2272223922423,ECOPETROL
2022-06-29,1464.031398160616,ECOPETROL
2016-01-04,9709.454833962489,BANCOLOMBIA
2016-01-05,9938.506078555598,BANCOLOMBIA
2016-01-06,9783.269718170166,BANCOLOMBIA
2016-01-07,9639.83049440384,BANCOLOMBIA
2016-01-08,9544.675680756569,BANCOLOMBIA
2016-01-11,9470.703117936908,BANCOLOMBIA
2016-01-12,9694.588263652113,BANCOLOMBIA
2016-01-13,9661.631817242887,BANCOLOMBIA
2016-01-14,10199.521048157476,BANCOLOMBIA
2016-01-15,9509.459463908453,BANCOLOMBIA
2016-01-19,9800.123877048492,BANCOLOMBIA
2016-01-20,9884.87924867717,BANCOLOMBIA
2016-01-21,10548.341203668388,BANCOLOMBIA
2016-01-22,10888.387068748474,BANCOLOMBIA
2016-01-25,10095.767405995633,BANCOLOMBIA
2016-01-26,10575.158700079774,BANCOLOMBIA
2016-01-27,10569.211765825166,BANCOLOMBIA
2016-01-28,10822.622067928314,BANCOLOMBIA
2016-01-29,11218.715684014023,BANCOLOMBIA
2016-02-01,10944.209376811981,BANCOLOMBIA
2016-02-02,10750.967340591364,BANCOLOMBIA
2016-02-03,11306.78820590052,BANCOLOMBIA
2016-02-04,11388.511600255966,BANCOLOMBIA
2016-02-05,11540.619300842285,BANCOLOMBIA
2016-02-08,11462.009893655777,BANCOLOMBIA
2016-02-09,11049.200569878216,BANCOLOMBIA
2016-02-10,11386.124060153961,BANCOLOMBIA
2016-02-11,10957.501558017335,BANCOLOMBIA
2016-02-12,11645.804640054703,BANCOLOMBIA
2016-02-16,11510.52896118164,BANCOLOMBIA
2016-02-17,11768.280213552993,BANCOLOMBIA
2016-02-18,115.25903265132001,BANCOLOMBIA
2016-02-19,11274.568773431121,BANCOLOMBIA
2016-02-22,11557.094904670725,BANCOLOMBIA
2016-02-23,11459.060431480408,BANCOLOMBIA
2016-02-24,11066.977832436562,BANCOLOMBIA
2016-02-25,11379.930807843688,BANCOLOMBIA
2016-02-26,11383.873264074326,BANCOLOMBIA
2016-02-29,11568.030334110954,BANCOLOMBIA
2016-03-01,11606.655143647688,BANCOLOMBIA
2016-03-02,11811.329548358917,BANCOLOMBIA
2016-03-03,11847.073948264646,BANCOLOMBIA
2016-03-04,11941.542398838326,BANCOLOMBIA
2016-03-07,12273.415623771725,BANCOLOMBIA
2016-03-08,11657.74225640297,BANCOLOMBIA
2016-03-09,12289.044377951068,BANCOLOMBIA
2016-03-10,12091.785368919373,BANCOLOMBIA
2016-03-11,12662.61049760459,BANCOLOMBIA
2016-03-14,12131.770139335655,BANCOLOMBIA
2016-03-15,12018.269941806793,BANCOLOMBIA
2016-03-16,11633.62231206894,BANCOLOMBIA
2016-03-17,12245.385312438011,BANCOLOMBIA
2016-03-18,11940.286813133513,BANCOLOMBIA
2016-03-21,11887.24658203125,BANCOLOMBIA
2016-03-22,11900.618469238281,BANCOLOMBIA
2016-03-23,11727.90224313736,BANCOLOMBIA
2016-03-24,11278.19091796875,BANCOLOMBIA
2016-03-28,11809.168361663818,BANCOLOMBIA
2016-03-29,11808.776936531067,BANCOLOMBIA
2016-03-30,11953.684731322981,BANCOLOMBIA
2016-03-31,12064.511529445648,BANCOLOMBIA
2016-04-01,11944.26844882965,BANCOLOMBIA
2016-04-04,12203.38323020935,BANCOLOMBIA
2016-04-05,12090.664772987366,BANCOLOMBIA
2016-04-06,11999.024090575345,BANCOLOMBIA
2016-04-07,11849.92780132778,BANCOLOMBIA
2016-04-08,12242.119605064392,BANCOLOMBIA
2016-04-11,12375.167164802551,BANCOLOMBIA
2016-04-12,12912.467269420624,BANCOLOMBIA
2016-04-13,13248.703730106354,BANCOLOMBIA
2016-04-14,13076.87268447876,BANCOLOMBIA
2016-04-15,13089.975763320923,BANCOLOMBIA
2016-04-18,12967.680360794067,BANCOLOMBIA
2016-04-19,13189.663395881653,BANCOLOMBIA
2016-04-20,13421.840685367584,BANCOLOMBIA
2016-04-21,13032.07369342004,BANCOLOMBIA
2016-04-22,13418.527994155884,BANCOLOMBIA
2016-04-25,13280.212274551392,BANCOLOMBIA
2016-04-26,13312.422867774963,BANCOLOMBIA
2016-04-27,13218.088029146194,BANCOLOMBIA
2016-04-28,13271.092355251312,BANCOLOMBIA
2016-04-29,12961.97259092331,BANCOLOMBIA
2016-05-02,12658.9547529642,BANCOLOMBIA
2016-05-03,12162.346177744446,BANCOLOMBIA
2016-05-04,12475.272016525269,BANCOLOMBIA
2016-05-05,12322.245955467224,BANCOLOMBIA
2016-05-06,12358.317451000214,BANCOLOMBIA
2016-05-09,12052.164398670197,BANCOLOMBIA
2016-05-10,12684.232189178467,BANCOLOMBIA
2016-05-11,12623.96643447876,BANCOLOMBIA
2016-05-12,12790.946236610413,BANCOLOMBIA
2016-05-13,12809.984025001526,BANCOLOMBIA
2016-05-16,12539.616558551788,BANCOLOMBIA
2016-05-17,12748.590789794922,BANCOLOMBIA
2016-05-18,12758.797789096832,BANCOLOMBIA
2016-05-19,12635.507133483887,BANCOLOMBIA
2016-05-20,12725.57566165924,BANCOLOMBIA
2016-05-23,12773.427520751953,BANCOLOMBIA
2016-05-24,12577.426587104797,BANCOLOMBIA
2016-05-25,12151.066756010056,BANCOLOMBIA
2016-05-26,12273.69945859909,BANCOLOMBIA
2016-05-27,11984.604681015015,BANCOLOMBIA
2016-05-31,11833.766021728516,BANCOLOMBIA
2016-06-01,11903.75703048706,BANCOLOMBIA
2016-06-02,11972.445421064622,BANCOLOMBIA
2016-06-03,12021.091446876526,BANCOLOMBIA
2016-06-06,11914.005032539368,BANCOLOMBIA
2016-06-07,11820.801921844482,BANCOLOMBIA
2016-06-08,11815.107090473175,BANCOLOMBIA
2016-06-09,12180.107746124268,BANCOLOMBIA
2016-06-10,11894.90423631668,BANCOLOMBIA
2016-06-13,11851.017255783081,BANCOLOMBIA
2016-06-14,11748.367308855057,BANCOLOMBIA
2016-06-15,11712.139446258545,BANCOLOMBIA
2016-06-16,11915.153338432312,BANCOLOMBIA
2016-06-17,11915.352020263672,BANCOLOMBIA
2016-06-20,12078.716037540464,BANCOLOMBIA
2016-06-21,11930.529272284126,BANCOLOMBIA
2016-06-22,12056.11834265315,BANCOLOMBIA
2016-06-23,12305.58442168124,BANCOLOMBIA
2016-06-24,11482.828309035162,BANCOLOMBIA
2016-06-27,11920.050345182419,BANCOLOMBIA
2016-06-28,12069.289407730103,BANCOLOMBIA
2016-06-29,12250.043179242173,BANCOLOMBIA
2016-06-30,11943.91769145662,BANCOLOMBIA
2016-07-01,11988.514137399383,BANCOLOMBIA
2016-07-05,11714.60918415268,BANCOLOMBIA
2016-07-06,11739.498210906982,BANCOLOMBIA
2016-07-07,11849.753503322601,BANCOLOMBIA
2016-07-08,12073.8412524343,BANCOLOMBIA
2016-07-11,12095.575299263,BANCOLOMBIA
2016-07-12,12109.357381599722,BANCOLOMBIA
2016-07-13,11942.452613461646,BANCOLOMBIA
2016-07-14,12138.624670028687,BANCOLOMBIA
2016-07-15,12234.57416373794,BANCOLOMBIA
2016-07-18,12080.593545913696,BANCOLOMBIA
2016-07-19,12110.779299974442,BANCOLOMBIA
2016-07-20,12318.014339222806,BANCOLOMBIA
2016-07-21,12080.020173521829,BANCOLOMBIA
2016-07-22,12226.095640223473,BANCOLOMBIA
2016-07-25,11795.066170951352,BANCOLOMBIA
2016-07-26,12255.139656066895,BANCOLOMBIA
2016-07-27,12364.11262512207,BANCOLOMBIA
2016-07-28,12099.325119751215,BANCOLOMBIA
2016-07-29,12293.384949446423,BANCOLOMBIA
2016-08-01,12039.973214149475,BANCOLOMBIA
2016-08-02,12159.853844166966,BANCOLOMBIA
2016-08-03,12462.453018652042,BANCOLOMBIA
2016-08-04,12510.753539085388,BANCOLOMBIA
2016-08-05,12695.15741195879,BANCOLOMBIA
2016-08-08,12557.772193908691,BANCOLOMBIA
2016-08-09,12793.383209228516,BANCOLOMBIA
2016-08-10,12779.673106632777,BANCOLOMBIA
2016-08-11,12950.783479213715,BANCOLOMBIA
2016-08-12,12547.451122710248,BANCOLOMBIA
2016-08-15,13185.510208455613,BANCOLOMBIA
2016-08-16,12920.869478016393,BANCOLOMBIA
2016-08-17,13004.734282354359,BANCOLOMBIA
2016-08-18,12995.008950530319,BANCOLOMBIA
2016-08-19,13205.197665214539,BANCOLOMBIA
2016-08-22,13344.580711173709,BANCOLOMBIA
2016-08-23,13356.20396879036,BANCOLOMBIA
2016-08-24,13423.95012831688,BANCOLOMBIA
2016-08-25,13476.014245308936,BANCOLOMBIA
2016-08-26,13460.758250287734,BANCOLOMBIA
2016-08-29,13197.728858021437,BANCOLOMBIA
2016-08-30,13350.963240017882,BANCOLOMBIA
2016-08-31,13488.638876871555,BANCOLOMBIA
2016-09-01,13598.305211518891,BANCOLOMBIA
2016-09-02,14335.920912742615,BANCOLOMBIA
2016-09-06,14132.802972316742,BANCOLOMBIA
2016-09-07,14333.80998402019,BANCOLOMBIA
2016-09-08,14111.333944042446,BANCOLOMBIA
2016-09-09,13615.613141059875,BANCOLOMBIA
2016-09-12,13852.640164375305,BANCOLOMBIA
2016-09-13,13902.445530891418,BANCOLOMBIA
2016-09-14,13782.718229962979,BANCOLOMBIA
2016-09-15,13854.846360422904,BANCOLOMBIA
2016-09-16,13136.445182561874,BANCOLOMBIA
2016-09-19,13319.195281073917,BANCOLOMBIA
2016-09-20,13186.637951374054,BANCOLOMBIA
2016-09-21,13154.258928248193,BANCOLOMBIA
2016-09-22,13137.83465692238,BANCOLOMBIA
2016-09-23,12895.314250924275,BANCOLOMBIA
2016-09-26,13058.911539794877,BANCOLOMBIA
2016-09-27,13029.871835143073,BANCOLOMBIA
2016-09-28,13629.265510860365,BANCOLOMBIA
2016-09-29,13274.541167695308,BANCOLOMBIA
2016-09-30,13211.814837707207,BANCOLOMBIA
2016-10-03,13245.176618814468,BANCOLOMBIA
2016-10-04,12805.534341486404,BANCOLOMBIA
2016-10-05,13236.259407997131,BANCOLOMBIA
2016-10-06,13215.917283370858,BANCOLOMBIA
2016-10-07,12987.508061357425,BANCOLOMBIA
2016-10-10,13309.348880281323,BANCOLOMBIA
2016-10-11,13446.928751245374,BANCOLOMBIA
2016-10-12,13280.917698824778,BANCOLOMBIA
2016-10-13,13148.466305518523,BANCOLOMBIA
2016-10-14,13256.871957874624,BANCOLOMBIA
2016-10-17,13240.120774032315,BANCOLOMBIA
2016-10-18,13539.1948928833,BANCOLOMBIA
2016-10-19,13576.06367757311,BANCOLOMBIA
2016-10-20,13700.084960460663,BANCOLOMBIA
2016-10-21,13444.452522344538,BANCOLOMBIA
2016-10-24,13703.459874227992,BANCOLOMBIA
2016-10-25,13708.723951840773,BANCOLOMBIA
2016-10-26,13696.557921701227,BANCOLOMBIA
2016-10-27,13606.975527820061,BANCOLOMBIA
2016-10-28,13288.250947237015,BANCOLOMBIA
2016-10-31,13456.091108721797,BANCOLOMBIA
2016-11-01,13847.279621362686,BANCOLOMBIA
2016-11-02,13891.024562358856,BANCOLOMBIA
2016-11-03,13929.467073082924,BANCOLOMBIA
2016-11-04,13551.224512718385,BANCOLOMBIA
2016-11-07,14349.726367320982,BANCOLOMBIA
2016-11-08,13957.384282503277,BANCOLOMBIA
2016-11-09,13522.607449263101,BANCOLOMBIA
2016-11-10,12461.086654813611,BANCOLOMBIA
2016-11-11,12627.02342961973,BANCOLOMBIA
2016-11-14,12306.750700771809,BANCOLOMBIA
2016-11-15,12934.758890151978,BANCOLOMBIA
2016-11-16,12600.792093439493,BANCOLOMBIA
2016-11-17,12647.439886329928,BANCOLOMBIA
2016-11-18,12810.61528480053,BANCOLOMBIA
2016-11-21,12636.24498012592,BANCOLOMBIA
2016-11-22,12424.157191336155,BANCOLOMBIA
2016-11-23,12573.280892372131,BANCOLOMBIA
2016-11-25,12322.349919176137,BANCOLOMBIA
2016-11-28,12263.73594888195,BANCOLOMBIA
2016-11-29,12005.802007136517,BANCOLOMBIA
2016-11-30,12315.093771457672,BANCOLOMBIA
2016-12-01,12338.997479115264,BANCOLOMBIA
2016-12-02,12479.230671406374,BANCOLOMBIA
2016-12-05,12738.730290395906,BANCOLOMBIA
2016-12-06,12757.64333092724,BANCOLOMBIA
2016-12-07,12625.642207038472,BANCOLOMBIA
2016-12-08,13057.62080180645,BANCOLOMBIA
2016-12-09,12660.304013638524,BANCOLOMBIA
2016-12-12,12862.697387695312,BANCOLOMBIA
2016-12-13,13144.360210776329,BANCOLOMBIA
2016-12-14,12728.70914942748,BANCOLOMBIA
2016-12-15,12928.25153258373,BANCOLOMBIA
2016-12-16,13289.95581316948,BANCOLOMBIA
2016-12-19,12872.617221692693,BANCOLOMBIA
2016-12-20,12813.571034173714,BANCOLOMBIA
2016-12-21,12903.204173445702,BANCOLOMBIA
2016-12-22,12827.623295545578,BANCOLOMBIA
2016-12-23,12803.409831457306,BANCOLOMBIA
2016-12-27,12837.56426794338,BANCOLOMBIA
2016-12-28,12800.845489303814,BANCOLOMBIA
2016-12-29,13155.137759519741,BANCOLOMBIA
2016-12-30,13116.96996233135,BANCOLOMBIA
2017-01-03,13243.662720440305,BANCOLOMBIA
2017-01-04,13138.065145810833,BANCOLOMBIA
2017-01-05,13269.093894079793,BANCOLOMBIA
2017-01-06,13352.733152311994,BANCOLOMBIA
2017-01-09,13270.042671738542,BANCOLOMBIA
2017-01-10,13325.249380614841,BANCOLOMBIA
2017-01-11,13345.65393308003,BANCOLOMBIA
2017-01-12,13560.131560626905,BANCOLOMBIA
2017-01-13,13184.213429485215,BANCOLOMBIA
2017-01-17,13294.615472171688,BANCOLOMBIA
2017-01-18,13174.865887880325,BANCOLOMBIA
2017-01-19,13325.118234276772,BANCOLOMBIA
2017-01-20,13372.413009881973,BANCOLOMBIA
2017-01-23,13376.626915931702,BANCOLOMBIA
2017-01-24,13323.506153225899,BANCOLOMBIA
2017-01-25,13468.716079950333,BANCOLOMBIA
2017-01-26,13347.604905128479,BANCOLOMBIA
2017-01-27,13442.489099068567,BANCOLOMBIA
2017-01-30,13341.630569219124,BANCOLOMBIA
2017-01-31,13311.981875896454,BANCOLOMBIA
2017-02-01,13311.932892203331,BANCOLOMBIA
2017-02-02,13406.677822113037,BANCOLOMBIA
2017-02-03,13250.599137668498,BANCOLOMBIA
2017-02-06,13380.875808358192,BANCOLOMBIA
2017-02-07,13175.260245800018,BANCOLOMBIA
2017-02-08,13079.649287811946,BANCOLOMBIA
2017-02-09,13076.26804437302,BANCOLOMBIA
2017-02-10,13093.854909638874,BANCOLOMBIA
2017-02-13,13167.386852502823,BANCOLOMBIA
2017-02-14,13002.697149182204,BANCOLOMBIA
2017-02-15,13177.00461883936,BANCOLOMBIA
2017-02-16,13026.471358421491,BANCOLOMBIA
2017-02-17,13149.478946685791,BANCOLOMBIA
2017-02-21,13115.732347285026,BANCOLOMBIA
2017-02-22,13143.250537633896,BANCOLOMBIA
2017-02-23,13463.949372735107,BANCOLOMBIA
2017-02-24,13086.52446770668,BANCOLOMBIA
2017-02-27,13279.13942360878,BANCOLOMBIA
2017-02-28,13146.625686485786,BANCOLOMBIA
2017-03-01,13308.01635265164,BANCOLOMBIA
2017-03-02,13178.621819292312,BANCOLOMBIA
2017-03-03,13277.61428964138,BANCOLOMBIA
2017-03-06,13226.508462740458,BANCOLOMBIA
2017-03-07,13256.307069220347,BANCOLOMBIA
2017-03-08,12888.719593710965,BANCOLOMBIA
2017-03-09,13145.182333538076,BANCOLOMBIA
2017-03-10,13241.325955867767,BANCOLOMBIA
2017-03-13,13392.690929436823,BANCOLOMBIA
2017-03-14,13060.712775425287,BANCOLOMBIA
2017-03-15,13243.8333466826,BANCOLOMBIA
2017-03-16,13215.559542138362,BANCOLOMBIA
2017-03-17,13155.875398635864,BANCOLOMBIA
2017-03-20,13512.482272336027,BANCOLOMBIA
2017-03-21,13550.503192029428,BANCOLOMBIA
2017-03-22,13679.768180033192,BANCOLOMBIA
2017-03-23,13707.917231026338,BANCOLOMBIA
2017-03-24,13651.056632979074,BANCOLOMBIA
2017-03-27,13825.001801133156,BANCOLOMBIA
2017-03-28,14152.646407880238,BANCOLOMBIA
2017-03-29,14050.095386505127,BANCOLOMBIA
2017-03-30,14150.782686741091,BANCOLOMBIA
2017-03-31,13802.024721675552,BANCOLOMBIA
2017-04-03,14116.864890013821,BANCOLOMBIA
2017-04-04,14183.370397436316,BANCOLOMBIA
2017-04-05,14119.563654703088,BANCOLOMBIA
2017-04-06,14016.316583115608,BANCOLOMBIA
2017-04-07,13989.158423578716,BANCOLOMBIA
2017-04-10,14134.385165494867,BANCOLOMBIA
2017-04-11,14186.466038227081,BANCOLOMBIA
2017-04-12,14062.696609390434,BANCOLOMBIA
2017-04-13,13640.955678135622,BANCOLOMBIA
2017-04-17,14008.340970562189,BANCOLOMBIA
2017-04-18,13806.370841026306,BANCOLOMBIA
2017-04-19,13555.517635345459,BANCOLOMBIA
2017-04-20,13655.099807400722,BANCOLOMBIA
2017-04-21,13344.406117868493,BANCOLOMBIA
2017-04-24,13886.100931167603,BANCOLOMBIA
2017-04-25,14050.621741691139,BANCOLOMBIA
2017-04-26,13707.118545980542,BANCOLOMBIA
2017-04-27,13909.030740737915,BANCOLOMBIA
2017-04-28,14118.20841660106,BANCOLOMBIA
2017-05-01,14348.6843739748,BANCOLOMBIA
2017-05-02,14202.024100661278,BANCOLOMBIA
2017-05-03,14182.368927458301,BANCOLOMBIA
2017-05-04,14170.354739427567,BANCOLOMBIA
2017-05-05,14403.527571182349,BANCOLOMBIA
2017-05-08,14754.706724524498,BANCOLOMBIA
2017-05-09,14931.060855031013,BANCOLOMBIA
2017-05-10,15169.861316680908,BANCOLOMBIA
2017-05-11,15339.887935025035,BANCOLOMBIA
2017-05-12,15329.55876834225,BANCOLOMBIA
2017-05-15,15568.77812774037,BANCOLOMBIA
2017-05-16,15372.36109205964,BANCOLOMBIA
2017-05-17,15064.955129384995,BANCOLOMBIA
2017-05-18,15417.81524747843,BANCOLOMBIA
2017-05-19,15618.600028514862,BANCOLOMBIA
2017-05-22,15644.24681377178,BANCOLOMBIA
2017-05-23,15643.640960830962,BANCOLOMBIA
2017-05-24,15655.330532394815,BANCOLOMBIA
2017-05-25,15616.090616226196,BANCOLOMBIA
2017-05-26,15500.617065555998,BANCOLOMBIA
2017-05-30,15505.252078533173,BANCOLOMBIA
2017-05-31,15604.982442855835,BANCOLOMBIA
2017-06-01,15587.745276072528,BANCOLOMBIA
2017-06-02,15252.416743593523,BANCOLOMBIA
2017-06-05,15791.925426363945,BANCOLOMBIA
2017-06-06,15991.668982571922,BANCOLOMBIA
2017-06-07,16145.82308401633,BANCOLOMBIA
2017-06-08,15919.084875786793,BANCOLOMBIA
2017-06-09,15784.265332818031,BANCOLOMBIA
2017-06-12,15867.864106839988,BANCOLOMBIA
2017-06-13,16144.106921553612,BANCOLOMBIA
2017-06-14,16225.755111694336,BANCOLOMBIA
2017-06-15,16317.123465958983,BANCOLOMBIA
2017-06-16,16566.57144188881,BANCOLOMBIA
2017-06-19,16993.184744408005,BANCOLOMBIA
2017-06-20,16596.367701760144,BANCOLOMBIA
2017-06-21,15539.643241167068,BANCOLOMBIA
2017-06-22,15577.433809149661,BANCOLOMBIA
2017-06-23,15616.133190599736,BANCOLOMBIA
2017-06-26,15724.832011247752,BANCOLOMBIA
2017-06-27,15895.702146019903,BANCOLOMBIA
2017-06-28,16464.116790158674,BANCOLOMBIA
2017-06-29,16521.63178070658,BANCOLOMBIA
2017-06-30,16596.557053858647,BANCOLOMBIA
